,Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
11415,4,0,660000.0,1,16.3,3075.0,4.0,2.0,3.0,578.0,151.96764988779805,1964.6842169408897,29,-37.66225,145.0116,2,8279.0
11416,2,0,1170000.0,1,6.4,3012.0,2.0,1.0,2.0,686.0,151.96764988779805,1964.6842169408897,16,-37.784929999999996,144.87968,6,3873.0
11417,3,0,930000.0,1,6.4,3012.0,3.0,1.0,4.0,545.0,116.0,1940.0,16,-37.785709999999995,144.87346000000005,6,3873.0
11418,2,1,650000.0,1,6.4,3012.0,2.0,2.0,1.0,279.0,104.0,2013.0,16,-37.78799,144.87515,6,3873.0
11419,3,1,702000.0,1,6.4,3012.0,3.0,2.0,2.0,189.0,131.0,2000.0,16,-37.78606,144.87205,6,3873.0
11420,2,2,575000.0,0,5.9,3144.0,2.0,1.0,1.0,0.0,151.96764988779805,1999.0,26,-37.85557,145.03968,5,4675.0
11421,2,1,675000.0,1,4.3,3032.0,2.0,1.0,2.0,198.0,151.96764988779805,2009.0,16,-37.76703,144.88915,6,4918.0
11422,2,2,440000.0,4,4.3,3032.0,2.0,1.0,2.0,0.0,93.0,2003.0,16,-37.77117,144.88041,6,4918.0
11423,3,0,520000.0,1,17.4,3048.0,3.0,1.0,1.0,631.0,111.0,1960.0,11,-37.66004,144.92338,2,4704.0
11424,3,0,430000.0,1,17.4,3048.0,3.0,1.0,2.0,522.0,151.96764988779805,1964.6842169408897,11,-37.64683,144.91106000000005,2,4704.0
11425,4,0,570000.0,1,17.4,3048.0,4.0,2.0,2.0,665.0,665.0,1964.6842169408897,11,-37.64993,144.92955,2,4704.0
11426,3,0,520000.0,1,17.4,3048.0,3.0,1.0,2.0,798.0,128.0,1985.0,11,-37.65384,144.92272,2,4704.0
11427,4,0,515000.0,0,17.4,3048.0,4.0,3.0,0.0,653.0,122.0,1985.0,11,-37.65155,144.91912,2,4704.0
11428,2,2,387000.0,1,0.0,3000.0,2.0,1.0,0.0,0.0,47.0,2011.0,18,-37.81301,144.96923999999999,2,17496.0
11429,3,0,341000.0,1,29.8,3338.0,3.0,2.0,4.0,578.0,151.96764988779805,1964.6842169408897,19,-37.71432,144.57431,7,4718.0
11430,3,0,336000.0,1,29.8,3338.0,3.0,1.0,1.0,580.0,116.0,1975.0,19,-37.70153,144.57243,7,4718.0
11431,4,0,426000.0,1,29.8,3338.0,4.0,2.0,3.0,655.0,142.0,1975.0,19,-37.695479999999996,144.56775,7,4718.0
11432,4,0,780000.0,3,25.9,3754.0,4.0,2.0,2.0,1037.0,151.96764988779805,1964.6842169408897,29,-37.6017,145.09051000000005,2,5812.0
11433,3,0,775500.0,1,17.9,3082.0,3.0,1.0,4.0,840.0,125.0,1980.0,29,-37.66919,145.06798999999995,2,10529.0
11434,3,0,726000.0,1,17.9,3082.0,3.0,2.0,2.0,615.0,132.0,1982.0,29,-37.67519,145.06201000000001,2,10529.0
11435,4,0,710000.0,1,17.9,3082.0,4.0,1.0,2.0,666.0,123.0,1985.0,29,-37.67626,145.0659,2,10529.0
11436,3,0,1045000.0,1,17.2,3132.0,3.0,2.0,2.0,401.0,151.96764988779805,1964.6842169408897,28,-37.82835,145.19845,0,6871.0
11437,3,1,820000.0,1,16.2,3094.0,3.0,2.0,2.0,260.0,157.0,2010.0,0,-37.72394,145.12456,0,3891.0
11438,3,0,1301000.0,3,16.2,3094.0,3.0,2.0,2.0,636.0,151.96764988779805,1980.0,0,-37.72198,145.12581,0,3891.0
11439,2,0,951000.0,1,6.2,3039.0,2.0,1.0,1.0,172.0,151.96764988779805,1900.0,21,-37.7638,144.9089,6,6232.0
11440,4,0,1425000.0,1,6.2,3039.0,4.0,2.0,2.0,388.0,151.0,1890.0,21,-37.7685,144.91103,6,6232.0
11441,3,1,935000.0,3,14.3,3189.0,3.0,2.0,2.0,280.0,109.0,1985.0,12,-37.941109999999995,145.0431,5,2555.0
11442,3,0,637500.0,3,26.5,3138.0,3.0,1.0,1.0,609.0,151.96764988779805,1964.6842169408897,32,-37.77293,145.30819,1,8280.0
11443,3,0,780000.0,0,26.5,3138.0,3.0,2.0,3.0,1469.0,151.96764988779805,1964.6842169408897,32,-37.79335,145.30773,1,8280.0
11444,3,0,1800000.0,1,14.2,3149.0,3.0,2.0,2.0,747.0,151.96764988779805,1964.6842169408897,20,-37.88256,145.12518,0,13366.0
11445,3,0,1700000.0,4,14.2,3149.0,3.0,1.0,2.0,862.0,151.96764988779805,1964.6842169408897,20,-37.87662,145.13153,0,13366.0
11446,5,0,2248000.0,1,14.2,3149.0,5.0,5.0,2.0,729.0,398.0,2016.0,20,-37.86582,145.14824,0,13366.0
11447,3,0,1260000.0,0,14.2,3149.0,3.0,1.0,2.0,743.0,148.47,1960.0,20,-37.8958,145.11969,0,13366.0
11448,5,0,960000.0,1,18.8,3170.0,5.0,2.0,1.0,731.0,130.0,1965.0,20,-37.9298,145.16523999999995,4,7113.0
11449,2,2,550000.0,0,10.1,3163.0,2.0,2.0,1.0,1039.0,151.96764988779805,1964.6842169408897,8,-37.88519,145.06715,5,4442.0
11450,3,1,956000.0,1,10.1,3163.0,3.0,2.0,1.0,137.0,137.0,1994.0,8,-37.887,145.07303000000005,5,4442.0
11451,3,0,620000.0,1,34.1,3805.0,3.0,2.0,2.0,668.0,151.96764988779805,1964.6842169408897,5,-38.00908,145.30264,4,9376.0
11452,3,0,605000.0,3,34.1,3805.0,3.0,2.0,2.0,688.0,121.0,1990.0,5,-38.037,145.30862,4,9376.0
11453,3,0,740000.0,1,6.2,3015.0,3.0,1.0,2.0,204.0,151.96764988779805,1964.6842169408897,10,-37.84234,144.86622,6,5498.0
11454,3,0,990000.0,1,6.2,3015.0,3.0,2.0,0.0,337.0,151.96764988779805,1964.6842169408897,10,-37.84417,144.87544,6,5498.0
11455,4,0,950000.0,3,10.4,3042.0,4.0,1.0,2.0,558.0,148.0,1970.0,21,-37.73834,144.88197,6,2291.0
11456,4,0,650000.0,1,22.7,3174.0,4.0,1.0,2.0,660.0,151.96764988779805,1964.6842169408897,9,-37.97918,145.18825,4,11806.0
11457,3,0,752000.0,1,22.7,3174.0,3.0,2.0,2.0,667.0,151.96764988779805,1964.6842169408897,9,-37.96814000000001,145.17888,4,11806.0
11458,2,2,541000.0,1,1.8,3051.0,2.0,1.0,1.0,0.0,53.0,2004.0,18,-37.8044,144.95657,2,6821.0
11459,3,0,1307500.0,1,5.3,3070.0,3.0,2.0,0.0,258.0,124.0,1920.0,6,-37.76788,144.98621,2,11364.0
11460,3,0,1100000.0,0,5.3,3070.0,3.0,1.0,2.0,449.0,151.96764988779805,1940.0,6,-37.76198,144.99087,2,11364.0
11461,3,0,1050000.0,4,5.3,3070.0,3.0,1.0,2.0,530.0,151.96764988779805,1964.6842169408897,6,-37.77062,145.00891000000001,2,11364.0
11462,3,0,1800000.0,4,5.3,3070.0,3.0,1.0,2.0,771.0,151.96764988779805,1950.0,6,-37.76631,145.01699,2,11364.0
11463,3,0,1550000.0,4,5.3,3070.0,3.0,2.0,2.0,422.0,151.96764988779805,1964.6842169408897,6,-37.77348,144.99206,2,11364.0
11464,4,0,1211000.0,1,16.7,3168.0,4.0,3.0,3.0,727.0,167.0,1970.0,20,-37.90779000000001,145.15042,5,902.0
11465,3,0,970000.0,1,11.2,3046.0,3.0,2.0,2.0,701.0,151.96764988779805,1964.6842169408897,23,-37.71755,144.91663,2,2651.0
11466,4,0,1453000.0,1,11.2,3046.0,4.0,2.0,2.0,525.0,151.96764988779805,1964.6842169408897,23,-37.71467,144.92528000000001,2,2651.0
11467,4,0,1610000.0,1,12.3,3166.0,4.0,2.0,2.0,592.0,193.0,1950.0,20,-37.90821,145.09313999999995,5,3224.0
11468,2,0,1150000.0,1,12.3,3166.0,2.0,1.0,3.0,622.0,122.0,1970.0,20,-37.90168,145.11081000000001,5,2547.0
11469,4,0,559000.0,3,43.3,3809.0,4.0,2.0,2.0,480.0,151.96764988779805,2015.0,4,-38.07054,145.42553999999996,1,2768.0
11470,4,0,435000.0,1,47.3,3810.0,4.0,2.0,2.0,553.0,553.0,2005.0,4,-38.08699,145.48273,1,17384.0
11471,3,1,1190000.0,0,21.5,3195.0,3.0,2.0,2.0,0.0,131.0,2013.0,12,-37.99577,145.07215,4,5087.0
11472,1,1,503750.0,3,21.5,3195.0,1.0,1.0,1.0,80.0,88.0,2007.0,12,-37.99825,145.08696,4,5087.0
11473,2,0,962000.0,1,8.5,3044.0,2.0,1.0,2.0,624.0,151.96764988779805,1964.6842169408897,23,-37.73261,144.94221000000005,2,7485.0
11474,3,1,629000.0,1,8.5,3044.0,3.0,2.0,2.0,495.0,151.96764988779805,1964.6842169408897,23,-37.71962,144.95061,2,7485.0
11475,3,0,881000.0,1,8.5,3044.0,3.0,1.0,1.0,480.0,151.96764988779805,1964.6842169408897,23,-37.71893,144.94246,2,7485.0
11476,4,0,690000.0,4,14.7,3030.0,4.0,2.0,2.0,540.0,531.0,2012.0,30,-37.90715,144.76527,6,15542.0
11477,4,0,596000.0,1,14.7,3030.0,4.0,2.0,2.0,416.0,182.9,2006.0,30,-37.89279000000001,144.73158,6,15542.0
11478,4,0,698000.0,1,14.7,3030.0,4.0,2.0,2.0,448.0,190.0,2012.0,30,-37.8914,144.72014,6,15542.0
11479,2,2,500000.0,3,4.6,3181.0,2.0,1.0,1.0,0.0,78.0,1960.0,26,-37.85924,145.00563,5,7717.0
11480,4,0,1060500.0,1,8.4,3072.0,4.0,2.0,4.0,490.0,130.0,1964.6842169408897,6,-37.74125,145.02031000000005,2,14577.0
11481,4,0,990000.0,4,8.4,3072.0,4.0,2.0,2.0,500.0,151.96764988779805,1964.6842169408897,6,-37.7324,145.00621999999996,2,14577.0
11482,2,2,652000.0,1,12.0,3073.0,2.0,1.0,1.0,260.0,151.96764988779805,1970.0,6,-37.713770000000004,145.00214,2,21650.0
11483,3,0,953000.0,1,12.0,3073.0,3.0,1.0,2.0,743.0,115.0,1970.0,6,-37.70964,145.0171,2,21650.0
11484,2,2,468000.0,1,12.0,3073.0,2.0,1.0,1.0,0.0,81.0,2012.0,6,-37.72919,145.00533000000001,2,21650.0
11485,2,1,710000.0,1,12.0,3073.0,2.0,2.0,1.0,126.0,138.0,2013.0,6,-37.72357,144.98561999999995,2,21650.0
11486,3,0,550000.0,4,12.0,3073.0,3.0,1.0,2.0,1723.0,151.96764988779805,1964.6842169408897,6,-37.69484,145.00853999999995,2,21650.0
11487,3,0,725000.0,1,12.0,3073.0,3.0,1.0,2.0,579.0,151.96764988779805,1964.6842169408897,6,-37.70158,144.99655,2,21650.0
11488,3,0,880000.0,1,12.0,3073.0,3.0,2.0,3.0,743.0,151.96764988779805,1964.6842169408897,6,-37.70646,145.01656,2,21650.0
11489,2,2,502000.0,3,12.0,3073.0,2.0,1.0,2.0,230.0,69.0,2015.0,6,-37.709,145.02014,2,21650.0
11490,3,0,1175000.0,1,12.0,3073.0,3.0,1.0,4.0,545.0,151.96764988779805,1964.6842169408897,6,-37.725609999999996,145.00922,2,21650.0
11491,1,2,432000.0,3,2.4,3121.0,1.0,1.0,1.0,7455.0,151.96764988779805,1964.6842169408897,31,-37.82201,145.0104,2,14949.0
11492,2,2,800000.0,4,2.4,3121.0,2.0,2.0,2.0,0.0,89.0,2008.0,31,-37.82201,145.0104,2,14949.0
11493,3,0,710000.0,1,21.3,3135.0,3.0,1.0,2.0,314.0,88.0,1989.0,17,-37.81953,145.24907,0,4407.0
11494,2,0,1310000.0,1,8.9,3084.0,2.0,1.0,1.0,1313.0,151.96764988779805,1964.6842169408897,0,-37.74694,145.07048,0,3540.0
11495,2,0,855000.0,1,8.9,3084.0,2.0,1.0,1.0,562.0,151.96764988779805,1964.6842169408897,0,-37.73867,145.07697,0,3540.0
11496,3,0,735000.0,1,23.5,3178.0,3.0,2.0,1.0,721.0,143.0,1984.0,13,-37.91713,145.24706,4,11667.0
11497,3,0,755000.0,1,23.5,3178.0,3.0,2.0,2.0,551.0,178.0,2003.0,13,-37.94266,145.24662,4,11667.0
11498,3,0,537000.0,1,20.6,3064.0,3.0,2.0,2.0,640.0,156.0,1994.0,11,-37.63799,144.92924,2,5833.0
11499,2,1,386000.0,1,35.4,3198.0,2.0,1.0,1.0,150.0,106.0,1970.0,7,-38.12477,145.13668,4,8077.0
11500,4,0,763000.0,1,35.4,3198.0,4.0,2.0,4.0,611.0,184.75,1980.0,7,-38.10226,145.14459,4,8077.0
11501,3,0,725000.0,1,35.4,3198.0,3.0,1.0,1.0,769.0,151.96764988779805,1964.6842169408897,7,-38.118,145.13015,4,8077.0
11502,4,0,768000.0,1,35.4,3198.0,4.0,2.0,3.0,542.0,170.0,1970.0,7,-38.11161,145.15011,4,8077.0
11503,3,0,2800000.0,4,1.9,3205.0,3.0,2.0,2.0,216.0,193.74,1860.0,25,-37.83863,144.96208000000001,5,5943.0
11504,2,1,345000.0,3,20.5,3752.0,2.0,1.0,1.0,305.0,131.0,1999.0,29,-37.6522,145.09261,2,7969.0
11505,2,2,666000.0,1,2.7,3141.0,2.0,1.0,1.0,0.0,73.0,2005.0,26,-37.83613,144.99661,5,14887.0
11506,2,2,910000.0,1,2.7,3141.0,2.0,2.0,2.0,0.0,151.96764988779805,1964.6842169408897,26,-37.847120000000004,144.99967,5,14887.0
11507,1,2,401500.0,1,2.7,3141.0,1.0,1.0,1.0,10.0,151.96764988779805,1960.0,26,-37.841570000000004,144.98935,5,14887.0
11508,3,0,760000.0,1,20.8,3171.0,3.0,1.0,1.0,593.0,151.96764988779805,1964.6842169408897,9,-37.95743,145.14625,4,7412.0
11509,2,0,610000.0,0,14.0,3021.0,2.0,1.0,2.0,419.0,135.0,1975.0,3,-37.7398,144.80348,6,14042.0
11510,3,0,550000.0,1,14.0,3021.0,3.0,1.0,1.0,606.0,130.0,1965.0,3,-37.73789,144.78734,6,14042.0
11511,4,0,520000.0,0,14.0,3021.0,4.0,2.0,1.0,699.0,110.0,1950.0,3,-37.73986,144.81105,6,14042.0
11512,3,0,805000.0,1,16.1,3088.0,3.0,1.0,0.0,930.0,151.96764988779805,1964.6842169408897,0,-37.6939,145.12899,0,915.0
11513,2,2,470000.0,4,5.0,3182.0,2.0,1.0,0.0,0.0,67.0,1950.0,25,-37.873490000000004,144.9798,5,13240.0
11514,3,0,1000000.0,1,5.0,3182.0,3.0,1.0,1.0,198.0,151.96764988779805,1964.6842169408897,25,-37.86566,144.99104,5,13240.0
11515,3,0,860000.0,0,10.5,3020.0,3.0,1.0,3.0,446.0,126.0,1910.0,3,-37.79354,144.8328,6,3755.0
11516,3,0,532000.0,1,10.5,3020.0,3.0,1.0,1.0,206.0,151.96764988779805,1985.0,3,-37.7864,144.8402,6,3755.0
11517,3,0,960000.0,1,10.5,3020.0,3.0,2.0,2.0,655.0,151.96764988779805,1964.6842169408897,3,-37.79352,144.84318000000005,6,3755.0
11518,3,0,630000.0,1,10.5,3020.0,3.0,1.0,5.0,626.0,151.96764988779805,1964.6842169408897,3,-37.80099000000001,144.81178,6,6763.0
11519,4,0,580000.0,0,10.5,3020.0,4.0,2.0,4.0,270.0,151.96764988779805,1964.6842169408897,3,-37.7944,144.79413,6,6763.0
11520,4,0,853000.0,1,15.5,3038.0,4.0,3.0,2.0,724.0,330.0,1990.0,3,-37.70941,144.7873,6,5336.0
11521,4,0,704000.0,1,15.5,3038.0,4.0,2.0,2.0,644.0,151.96764988779805,1964.6842169408897,3,-37.71128,144.80686,6,5336.0
11522,3,0,508000.0,1,15.3,3074.0,3.0,2.0,1.0,189.0,151.96764988779805,1964.6842169408897,29,-37.68159,145.0371,2,7955.0
11523,3,0,1236000.0,1,7.0,3071.0,3.0,1.0,1.0,508.0,151.96764988779805,1964.6842169408897,6,-37.76202,145.01772,2,8870.0
11524,1,2,328000.0,1,7.0,3071.0,1.0,1.0,1.0,1047.0,151.96764988779805,1970.0,6,-37.76105,144.99532,2,8870.0
11525,2,2,1140000.0,1,4.1,3142.0,2.0,2.0,2.0,586.0,119.0,1990.0,26,-37.842659999999995,145.02355,5,7217.0
11526,2,2,341500.0,1,4.3,3032.0,2.0,1.0,1.0,16000.0,68.5,2012.0,21,-37.784659999999995,144.93829,6,1052.0
11527,2,2,470000.0,3,12.9,3043.0,2.0,1.0,1.0,161.0,151.96764988779805,1960.0,11,-37.705859999999994,144.87947,6,3296.0
11528,3,0,1111500.0,1,17.2,3133.0,3.0,1.0,0.0,722.0,94.0,1960.0,28,-37.8324,145.20467,0,4181.0
11529,4,0,1214000.0,1,14.7,3152.0,4.0,1.0,2.0,734.0,151.96764988779805,1964.6842169408897,13,-37.852090000000004,145.24268,0,5424.0
11530,4,0,1045000.0,1,14.7,3152.0,4.0,3.0,2.0,728.0,153.0,1990.0,13,-37.88009,145.22736,0,7082.0
11531,3,2,622000.0,1,14.7,3152.0,3.0,1.0,1.0,137.0,71.0,2012.0,13,-37.87615,145.23192,0,7082.0
11532,3,0,826000.0,1,21.1,3113.0,3.0,2.0,0.0,830.0,135.0,1975.0,15,-37.75079,145.20617,0,2003.0
11533,4,0,1265000.0,1,21.5,3195.0,4.0,2.0,2.0,604.0,151.96764988779805,1964.6842169408897,12,-38.01347,145.12675,4,709.0
11534,2,2,604000.0,1,14.5,3087.0,2.0,1.0,1.0,151.0,151.96764988779805,1964.6842169408897,0,-37.71298,145.08115,2,2329.0
11535,2,2,655000.0,1,14.5,3087.0,2.0,1.0,1.0,298.0,98.0,1975.0,0,-37.71098,145.08926,2,2329.0
11536,3,0,740000.0,3,14.5,3087.0,4.0,1.0,2.0,909.0,151.96764988779805,1964.6842169408897,0,-37.70255,145.08578,2,1442.0
11537,3,0,505000.0,3,14.7,3030.0,3.0,2.0,4.0,557.0,116.0,1987.0,30,-37.87975,144.66459,6,16166.0
11538,3,0,570000.0,1,14.7,3030.0,3.0,1.0,3.0,909.0,151.96764988779805,1965.0,30,-37.89074,144.65677,6,16166.0
11539,3,0,453000.0,1,14.7,3030.0,3.0,1.0,3.0,575.0,151.96764988779805,1964.6842169408897,30,-37.87628,144.66481000000005,6,16166.0
11540,2,0,335000.0,1,14.7,3030.0,2.0,1.0,1.0,190.0,113.0,1980.0,30,-37.90423,144.67008,6,16166.0
11541,1,0,280000.0,4,6.4,3012.0,1.0,1.0,1.0,45.0,151.96764988779805,1970.0,16,-37.80728,144.86702,6,5058.0
11542,4,0,955000.0,1,6.4,3012.0,4.0,1.0,3.0,459.0,151.96764988779805,1964.6842169408897,16,-37.79433,144.88001,6,5058.0
11543,3,1,700000.0,1,6.4,3012.0,3.0,2.0,2.0,125.0,131.0,2013.0,16,-37.80735,144.87361,6,5058.0
11544,1,2,380000.0,3,3.1,3003.0,1.0,1.0,0.0,68.0,151.96764988779805,1964.6842169408897,18,-37.810959999999994,144.95147,2,2230.0
11545,4,0,1900000.0,4,3.1,3003.0,4.0,1.0,2.0,168.0,151.96764988779805,1964.6842169408897,18,-37.808840000000004,144.95291,2,2230.0
11546,3,0,800000.0,1,16.5,3049.0,3.0,2.0,2.0,898.0,142.0,1985.0,11,-37.67823,144.90001999999996,2,2474.0
11547,5,0,1090000.0,1,16.7,3150.0,5.0,2.0,2.0,698.0,246.0,1978.0,20,-37.8921,145.19118,4,7392.0
11548,4,0,1920000.0,3,6.8,3016.0,4.0,2.0,0.0,388.0,178.0,1900.0,10,-37.86159,144.89926,6,6380.0
11549,4,0,530000.0,3,25.5,3750.0,4.0,2.0,2.0,448.0,155.0,2011.0,29,-37.619440000000004,145.01243,2,2940.0
11550,3,0,982500.0,1,6.3,3013.0,3.0,2.0,2.0,444.0,122.0,1945.0,16,-37.81662,144.866,6,6543.0
11551,3,0,1400000.0,1,6.3,3013.0,3.0,3.0,6.0,668.0,151.96764988779805,1990.0,16,-37.81381,144.87438,6,6543.0
11552,3,0,1042000.0,3,6.3,3013.0,3.0,1.0,1.0,358.0,151.96764988779805,1964.6842169408897,16,-37.82116,144.89181000000005,6,6543.0
11553,3,0,1230000.0,1,6.3,3013.0,3.0,1.0,2.0,433.0,144.0,1880.0,16,-37.81183,144.88568999999995,6,6543.0
11554,3,0,1005000.0,1,6.3,3013.0,3.0,1.0,2.0,451.0,151.96764988779805,1964.6842169408897,16,-37.81796,144.8681,6,6543.0
11555,2,0,911000.0,1,3.0,3067.0,2.0,1.0,0.0,141.0,151.96764988779805,1964.6842169408897,31,-37.805859999999996,144.99499,2,4019.0
11556,2,0,1190000.0,1,3.0,3067.0,2.0,2.0,1.0,147.0,175.0,2000.0,31,-37.80269000000001,145.0001,2,4019.0
11557,3,0,2050000.0,3,7.5,3040.0,3.0,2.0,6.0,402.0,151.96764988779805,1964.6842169408897,21,-37.76027,144.88953999999995,6,1543.0
11558,3,0,1680000.0,3,7.5,3040.0,3.0,2.0,2.0,673.0,136.0,1965.0,21,-37.76316,144.89799,6,1543.0
11559,1,2,280000.0,4,7.5,3040.0,1.0,1.0,1.0,0.0,151.96764988779805,1970.0,21,-37.75875,144.9027,6,1543.0
11560,1,2,310000.0,1,7.5,3040.0,1.0,1.0,1.0,1715.0,151.96764988779805,1970.0,21,-37.75882,144.9027,6,1543.0
11561,5,0,1472000.0,1,7.5,3040.0,5.0,3.0,2.0,486.0,151.96764988779805,1964.6842169408897,21,-37.761109999999995,144.89845,6,1543.0
11562,2,2,454000.0,1,10.4,3042.0,2.0,1.0,1.0,182.0,151.96764988779805,1985.0,21,-37.721579999999996,144.8801,6,3464.0
11563,3,0,1005000.0,3,11.0,3018.0,3.0,1.0,2.0,636.0,151.96764988779805,1964.6842169408897,10,-37.863170000000004,144.83927,6,5301.0
11564,4,1,820000.0,3,11.0,3018.0,4.0,2.0,2.0,288.0,151.96764988779805,1970.0,10,-37.87171,144.81273000000004,6,5301.0
11565,4,0,1360000.0,1,11.0,3018.0,4.0,2.0,4.0,615.0,151.96764988779805,1964.6842169408897,10,-37.87057,144.83623,6,5301.0
11566,3,0,950000.0,3,11.0,3018.0,3.0,1.0,1.0,399.0,151.96764988779805,1964.6842169408897,10,-37.87115,144.8189,6,5301.0
11567,3,0,620000.0,1,15.5,3028.0,3.0,1.0,2.0,466.0,107.0,1975.0,10,-37.87019,144.7843,6,7630.0
11568,3,0,830000.0,3,9.4,3025.0,3.0,2.0,2.0,529.0,130.0,1965.0,10,-37.84107,144.84179,6,5132.0
11569,3,0,730000.0,1,9.4,3025.0,3.0,1.0,1.0,276.0,151.96764988779805,1964.6842169408897,10,-37.827870000000004,144.84364,6,5132.0
11570,4,0,805000.0,1,9.4,3025.0,4.0,2.0,5.0,562.0,146.0,1950.0,10,-37.84384,144.84637,6,5132.0
11571,2,0,510000.0,1,9.4,3025.0,2.0,1.0,1.0,170.0,100.0,2001.0,10,-37.83658,144.86199,6,5132.0
11572,3,0,645000.0,1,12.8,3022.0,3.0,1.0,1.0,603.0,151.96764988779805,1964.6842169408897,3,-37.781040000000004,144.80357,6,1281.0
11573,2,2,486000.0,1,6.3,3143.0,2.0,1.0,2.0,0.0,63.0,1960.0,26,-37.85549,145.0163,5,4836.0
11574,3,1,855000.0,1,4.3,3032.0,3.0,1.0,2.0,159.0,129.0,2011.0,21,-37.78329,144.91842,6,6567.0
11575,2,0,1035000.0,1,4.3,3032.0,2.0,1.0,1.0,319.0,117.0,1900.0,21,-37.772659999999995,144.9131,6,6567.0
11576,3,0,1310000.0,1,4.3,3032.0,3.0,1.0,2.0,523.0,151.96764988779805,1964.6842169408897,21,-37.77255,144.91213,6,6567.0
11577,4,0,1450000.0,1,10.2,3147.0,4.0,2.0,1.0,803.0,154.0,1965.0,20,-37.86162,145.11042,5,2894.0
11578,3,1,1060000.0,1,10.2,3147.0,3.0,2.0,2.0,343.0,1.0,2000.0,20,-37.86324000000001,145.10289,5,2894.0
11579,3,0,970000.0,4,21.5,3195.0,4.0,2.0,2.0,612.0,154.0,1960.0,12,-38.01596,145.09932,4,2824.0
11580,4,0,840000.0,4,21.5,3195.0,4.0,2.0,2.0,383.0,151.96764988779805,1964.6842169408897,12,-38.01958,145.12356,4,2243.0
11581,4,0,665000.0,0,9.5,3034.0,4.0,1.0,1.0,538.0,151.96764988779805,1964.6842169408897,21,-37.76518,144.85621,6,4502.0
11582,3,0,750000.0,0,9.5,3034.0,3.0,1.0,2.0,561.0,103.0,1990.0,21,-37.7528,144.85585,6,4502.0
11583,5,0,800000.0,4,9.5,3034.0,5.0,2.0,3.0,577.0,166.0,1985.0,21,-37.75261,144.85631,6,4502.0
11584,2,2,800000.0,1,7.9,3103.0,2.0,1.0,1.0,0.0,151.96764988779805,1960.0,2,-37.81675,145.07716000000005,5,5682.0
11585,5,0,2400000.0,4,7.9,3103.0,5.0,3.0,2.0,785.0,151.96764988779805,1964.6842169408897,2,-37.811609999999995,145.07622,5,5682.0
11586,5,0,2400000.0,4,9.7,3104.0,5.0,4.0,2.0,742.0,262.0,1980.0,2,-37.80218,145.10063,5,7809.0
11587,3,0,2668000.0,1,9.7,3104.0,3.0,1.0,2.0,939.0,151.96764988779805,1964.6842169408897,2,-37.794940000000004,145.06382,5,7809.0
11588,4,0,1750000.0,1,9.7,3104.0,4.0,1.0,2.0,683.0,151.96764988779805,1964.6842169408897,2,-37.80275,145.08411999999996,5,7809.0
11589,4,0,1850000.0,2,9.7,3104.0,4.0,4.0,3.0,929.0,266.0,1960.0,2,-37.79497,145.10538,5,7809.0
11590,4,0,670000.0,3,39.0,3807.0,4.0,2.0,2.0,900.0,244.0,2005.0,4,-38.05614,145.38464,1,2332.0
11591,3,1,1850000.0,0,17.3,3193.0,3.0,3.0,2.0,252.0,203.0,2007.0,1,-37.98453,145.02659,5,5366.0
11592,2,0,906000.0,1,8.8,3081.0,2.0,1.0,1.0,617.0,109.98,1960.0,0,-37.7528,145.04443999999995,0,790.0
11593,3,0,1640000.0,1,11.4,3204.0,3.0,1.0,3.0,585.0,151.96764988779805,1964.6842169408897,8,-37.91722,145.04836,5,6795.0
11594,3,0,1610000.0,1,11.4,3204.0,3.0,2.0,2.0,672.0,151.96764988779805,1964.6842169408897,8,-37.92768,145.04268000000005,5,6795.0
11595,2,2,410000.0,0,11.4,3204.0,2.0,1.0,1.0,834.0,75.0,1967.0,8,-37.916270000000004,145.03892,5,6795.0
11596,5,0,1500000.0,0,11.4,3204.0,5.0,2.0,2.0,591.0,188.0,1950.0,8,-37.922109999999996,145.0466,5,6795.0
11597,2,2,860000.0,1,13.8,3165.0,2.0,1.0,1.0,230.0,151.96764988779805,1990.0,8,-37.9236,145.05913,5,10969.0
11598,4,0,775000.0,4,35.2,3806.0,4.0,2.0,2.0,520.0,151.96764988779805,1964.6842169408897,5,-38.064859999999996,145.35031,1,17093.0
11599,3,0,755000.0,1,35.2,3806.0,3.0,2.0,2.0,840.0,151.96764988779805,1964.6842169408897,5,-38.02621,145.34635,1,17093.0
11600,3,0,1020000.0,0,13.4,3130.0,3.0,1.0,4.0,624.0,151.96764988779805,1964.6842169408897,28,-37.81112,145.14043,0,5713.0
11601,3,0,874000.0,1,13.4,3130.0,3.0,2.0,1.0,232.0,103.0,2014.0,28,-37.83574,145.14866,0,4387.0
11602,3,1,560000.0,1,8.6,3019.0,3.0,1.0,1.0,158.0,137.0,2002.0,16,-37.78893,144.84652,6,3589.0
11603,2,2,620000.0,1,10.3,3187.0,2.0,1.0,1.0,972.0,151.96764988779805,1964.6842169408897,1,-37.931709999999995,145.03041000000005,5,6938.0
11604,3,0,1500000.0,1,10.3,3187.0,3.0,2.0,1.0,279.0,151.96764988779805,1990.0,1,-37.9135,145.00846,5,6938.0
